236322.jpg,-0.015873,0.698413
213199.jpg,-0.681015,-0.3665
373706.jpg,-0.0153116,0.0
193985.jpg,0.47619,0.015873
294152.jpg,-0.412698,-0.15873
214996.jpg,-0.103175,0.968254
299996.jpg,-0.595238,0.651311
6634.jpg,-0.452381,-0.206349
146005.jpg,-0.130662,0.754936
297670.jpg,-0.436508,-0.174603
325047.jpg,-0.261905,0.396825
36096.jpg,-0.0333778,0.971666
124561.jpg,-0.690476,0.452381
228117.jpg,-0.845965,-0.229674
196046.jpg,-0.347327,0.576362
349674.jpg,-0.925926,-0.284392
351212.jpg,-0.1388,0.774076
315491.jpg,0.0,0.00765579
32147.jpg,-0.738095,0.428571
67548.jpg,-0.587302,0.47619
6519.jpg,-0.638792,0.65331
163373.jpg,-0.412698,0.396825
218467.jpg,-0.505282,-0.287092
110741.jpg,0.510957,0.126422
5584.jpg,-0.783972,0.0241967
176409.jpg,-0.189633,0.758533
152267.jpg,-0.478183,0.796971
242763.jpg,-0.746032,0.484127
236327.jpg,-0.412698,-0.166667
140032.jpg,-0.464576,0.503291
120106.jpg,-0.269841,0.396825
151238.jpg,-0.0873016,0.801587
51760.jpg,-0.238095,0.412698
154625.jpg,-0.790139,-0.300253
318551.jpg,-0.595238,-0.325397
148320.jpg,-0.666054,-0.298576
161083.jpg,-0.658149,0.648471
124616.jpg,-0.555556,0.396825
209752.jpg,-0.379267,-0.221239
379250.jpg,-0.335709,0.859932
59120.jpg,-0.432552,0.685194
322189.jpg,-0.65873,0.373016
385301.jpg,-0.706543,-0.367789
192966.jpg,-0.119048,0.444444
31772.jpg,-0.595238,0.681504
164072.jpg,-0.64049,0.661376
365619.jpg,-0.750097,0.43554
339951.jpg,-0.0555556,-0.0634921
249794.jpg,0.108225,0.666969
229017.jpg,-0.347661,0.0684787
237308.jpg,-0.721061,0.416183
84956.jpg,-0.394477,0.18315
178725.jpg,-0.015124,-0.0345692
25770.jpg,0.827526,0.174216
64896.jpg,0.760093,0.0402698
81136.jpg,-0.690055,0.405605
373309.jpg,-0.00862664,-0.00431332
112592.jpg,-0.110619,0.869153
376981.jpg,0.0215666,-0.00862664
344482.jpg,-0.912698,-0.325397
192408.jpg,-0.00432115,-0.0324086
207596.jpg,-0.904762,0.420635
332715.jpg,-0.101626,0.87108
7315.jpg,-0.643631,-0.343593
35524.jpg,-0.604917,-0.21777
408412.jpg,-0.029036,0.967867
105443.jpg,-0.696864,0.425861
161389.jpg,0.0238095,0.0
136933.jpg,-0.0929656,0.903832
237028.jpg,0.737463,-0.163295
66146.jpg,0.348432,0.750097
361604.jpg,-0.445219,0.183895
198755.jpg,-0.761905,0.452381
266007.jpg,-0.0793651,-0.103175
279779.jpg,0.505689,0.13169
117741.jpg,-0.730739,0.425861
96809.jpg,0.368732,0.784871
14031.jpg,-0.867234,0.449385
15093.jpg,-0.0992063,0.751134
385208.jpg,0.280681,0.730739
89267.jpg,0.00788395,0.00788395
104546.jpg,-0.181951,0.275525
125820.jpg,-0.352929,0.215971
405741.jpg,-0.116144,0.556523
335602.jpg,0.468254,-0.00793651
49244.jpg,-0.0774293,0.822687
176718.jpg,-0.793651,0.411343
290437.jpg,-0.603865,0.677191
382692.jpg,0.450058,0.058072
192930.jpg,-0.164537,0.406504
314659.jpg,-0.643087,0.646915
168360.jpg,-0.648471,-0.256485
100223.jpg,-0.743187,0.50234
266046.jpg,0.250491,0.64043
126063.jpg,-0.825397,0.396825
150496.jpg,0.120773,0.470152
319909.jpg,-0.624274,0.706543
397531.jpg,0.787778,0.226518
413586.jpg,-0.648471,0.658149
248222.jpg,-0.626984,0.634921
392159.jpg,-0.503291,0.537166
322290.jpg,-0.214186,0.861725
180797.jpg,0.825397,0.15873
378300.jpg,-0.561749,0.671938
237935.jpg,-0.754936,0.488773
275552.jpg,-0.106465,0.769454
10006.jpg,-0.111111,-0.563492
124598.jpg,0.285714,0.888889
332376.jpg,-0.762609,0.528541
314176.jpg,-0.750097,0.401665
23754.jpg,-0.732601,0.493097
368263.jpg,-0.0684787,0.863885
144781.jpg,-0.802879,0.505889
48563.jpg,-0.638792,0.648471
169488.jpg,-0.492063,0.206349
406486.jpg,0.730159,-0.539683
262291.jpg,0.521492,0.0842815
103726.jpg,-0.658149,0.672667
252511.jpg,-0.873016,-0.357143
217931.jpg,-0.498451,-0.164537
261950.jpg,-0.111111,0.785714
344589.jpg,-0.401665,0.459737
248121.jpg,-0.701703,0.454897
134372.jpg,-0.340683,0.627775
116876.jpg,-0.851763,-0.229129
383792.jpg,-0.087108,0.692025
146860.jpg,-0.626984,0.68254
231060.jpg,-0.428724,0.715817
62750.jpg,-0.314557,0.36295
196300.jpg,-0.542562,-0.184366
247973.jpg,-0.563492,-0.18254
140169.jpg,-0.732601,0.436743
90577.jpg,-0.904762,-0.380952
90216.jpg,-0.677507,-0.367789
228991.jpg,-0.07259,0.890437
413489.jpg,-0.00431332,-0.0172533
49995.jpg,-0.643631,0.643631
235611.jpg,0.411343,0.029036
219014.jpg,0.509221,0.206441
106632.jpg,-0.174603,0.825397
367753.jpg,-0.732195,0.43721
141139.jpg,-0.238095,0.587302
270373.jpg,-0.134921,0.365079
205395.jpg,-0.629113,0.633953
284084.jpg,-0.65331,0.65331
1869.jpg,0.146926,0.783605
3958.jpg,-0.0793651,0.601852
235450.jpg,-0.440379,0.488773
208955.jpg,0.150794,0.960317
339982.jpg,0.523809,0.00793651
382282.jpg,-0.206349,0.388889
156179.jpg,0.251645,0.706543
193700.jpg,0.119048,0.730159
319177.jpg,-0.458042,0.477487
326125.jpg,-0.612643,0.654414
389183.jpg,-0.662989,0.672667
30373.jpg,0.595238,0.0
234149.jpg,-0.730519,0.487013
314360.jpg,-0.166667,0.555556
179728.jpg,0.166667,0.809524
413957.jpg,-0.103175,0.801587
30810.jpg,-0.410053,0.304233
175517.jpg,-0.563492,-0.261905
283029.jpg,0.0238095,0.650794
141745.jpg,-0.760184,0.487665
65737.jpg,-0.793651,-0.420635
114274.jpg,-0.100084,0.848083
218724.jpg,-0.658149,0.658149
118997.jpg,-0.197239,0.788955
268652.jpg,-0.74644,0.470831
257882.jpg,0.00793651,0.0
201210.jpg,-0.501455,-0.225846
293275.jpg,-0.0193573,0.837205
356160.jpg,0.00793651,0.452381
327759.jpg,-0.388889,0.738095
131042.jpg,-0.946331,-0.250627
183061.jpg,0.391604,-0.0156642
352389.jpg,-0.285521,0.314557
218629.jpg,-0.779133,0.421022
321978.jpg,-0.730994,0.515177
269220.jpg,-0.539683,0.373016
308914.jpg,-0.484127,0.31746
364844.jpg,-0.42351,0.482905
34050.jpg,-0.637888,-0.296692
276959.jpg,-0.447745,0.136957
152921.jpg,-0.261905,0.460317
40946.jpg,-0.444444,0.396825
315706.jpg,0.539683,0.0
336440.jpg,-0.779133,0.406504
371202.jpg,-0.142572,0.727117
196465.jpg,-0.031746,0.769841
268864.jpg,0.587302,0.18254
47434.jpg,0.353271,0.0
307138.jpg,-0.634921,-0.285714
153389.jpg,-0.401665,0.246806
81511.jpg,-0.84127,-0.373016
13739.jpg,-0.169377,0.629113
401856.jpg,-0.0421069,0.0574185
85125.jpg,-0.72166,0.458281
282493.jpg,-0.639967,0.65373
319898.jpg,-0.232919,0.521912
229746.jpg,-0.72166,0.453013
308481.jpg,0.10352,0.0215666
259842.jpg,0.890437,0.0967867
42680.jpg,-0.774293,0.406504
65754.jpg,-0.65873,0.650794
68666.jpg,-0.445219,0.488773
115720.jpg,-0.927162,-0.129803
50543.jpg,-0.733207,0.512457
335896.jpg,-0.761351,0.463732
21085.jpg,-0.0967867,-0.208091
390104.jpg,-0.373016,0.65873
42940.jpg,-0.00967867,0.517809
212450.jpg,-0.72166,0.516224
178146.jpg,-0.873016,0.484127
299476.jpg,0.134063,0.0804376
219851.jpg,0.793651,-0.085034
410931.jpg,-0.532946,0.719823
124790.jpg,0.116144,-0.222609
379794.jpg,-0.337126,-0.252844
80686.jpg,0.372629,0.779133
127364.jpg,-0.491718,-0.159593
167455.jpg,-0.767004,0.235503
241123.jpg,0.428571,0.849206
42239.jpg,-0.0629113,0.740418
359675.jpg,0.288992,0.297619
269443.jpg,0.031746,0.015873
280693.jpg,0.70059,-0.142225
386511.jpg,-0.928571,0.349206
117703.jpg,-0.523809,0.706349
186231.jpg,-0.55976,-0.252286
237401.jpg,0.0925926,0.522487
267417.jpg,-0.694444,-0.215666
263647.jpg,-0.404762,0.150794
5171.jpg,0.00793651,0.00793651
229956.jpg,0.0819531,0.642685
45477.jpg,-0.780511,-0.331126
383385.jpg,-0.761752,0.482315
257986.jpg,0.574168,0.70059
61987.jpg,0.185473,0.431332
266249.jpg,-0.014518,-0.014518
116391.jpg,-0.599013,0.68962
184091.jpg,-0.443787,0.18315
222509.jpg,-0.193573,0.890437
365162.jpg,-0.0114837,-0.00765579
162308.jpg,-0.837205,0.261324
251049.jpg,-0.740418,0.440379
178554.jpg,0.646998,0.0905797
213649.jpg,-0.831839,-0.209205
203005.jpg,-0.111111,0.555556
227403.jpg,-0.483164,0.787009
37365.jpg,-0.015873,-0.015873
338522.jpg,-0.396825,0.746032
366442.jpg,0.166667,0.738095
403645.jpg,-0.00793651,-0.015873
169425.jpg,0.300039,-0.0193573
11878.jpg,-0.577804,0.498107
267582.jpg,-0.611111,0.642857
300246.jpg,-0.043554,0.682346
128477.jpg,-0.349301,-0.171086
110217.jpg,-0.742731,0.447745
400427.jpg,-0.199243,0.861725
383094.jpg,0.553097,0.105352
36478.jpg,-0.00864229,-0.030248
80323.jpg,-0.753266,0.458281
7932.jpg,-0.837205,0.314557
218859.jpg,0.110619,0.890223
312108.jpg,-0.769069,0.484619
300755.jpg,0.793651,-0.029036
162926.jpg,-0.65873,0.428571
133122.jpg,0.822687,-0.174216
288546.jpg,0.612464,0.0459348
53465.jpg,-0.400337,0.126422
320015.jpg,0.229674,0.777063
136918.jpg,-0.788811,0.445219
62100.jpg,-0.904762,0.333333
272539.jpg,0.861401,0.135501
114288.jpg,-0.198413,0.888889
231160.jpg,0.547619,0.0
340432.jpg,-0.793651,0.5
313575.jpg,0.111305,0.411343
86778.jpg,-0.690476,0.634921
399728.jpg,-0.178215,0.769889
10868.jpg,0.0172533,0.00431332
306517.jpg,-0.753266,0.505689
232913.jpg,0.803329,0.0
160104.jpg,-0.163295,0.795407
366640.jpg,-0.225416,0.83122
97175.jpg,-0.643631,0.682346
304902.jpg,0.612491,0.0646998
210945.jpg,-0.154413,0.901574
346613.jpg,-0.0301932,-0.0172533
120394.jpg,0.119048,0.738095
100930.jpg,-0.65331,0.662989
65169.jpg,-0.445219,0.479094
171131.jpg,0.348432,0.754936
283109.jpg,-0.468221,0.811915
59737.jpg,0.555556,0.0
353756.jpg,-0.246032,0.404762
82767.jpg,-0.556523,0.658149
317998.jpg,-0.857143,-0.34127
11082.jpg,-0.65331,0.658149
294038.jpg,-0.809524,-0.404762
3664.jpg,-0.539683,0.261905
172416.jpg,-0.801953,-0.23411
364271.jpg,-0.498107,0.816896
265675.jpg,0.788547,0.23733
238404.jpg,-0.535714,-0.376984
351095.jpg,-0.715817,0.501455
350470.jpg,-0.84127,-0.428571
275146.jpg,-0.271821,0.445485
348239.jpg,-0.206383,0.823014
333748.jpg,-0.246032,0.452381
43176.jpg,-0.662989,0.36295
40410.jpg,0.36295,0.711382
152456.jpg,-0.404762,0.269841
161762.jpg,-0.309524,0.777778
191357.jpg,0.398724,0.535429
195433.jpg,-0.4719,0.815101
205434.jpg,-0.758533,0.505689
68496.jpg,-0.619048,0.65873
85283.jpg,-0.511793,0.459872
202510.jpg,-0.526759,0.695322
365124.jpg,0.0555556,0.833333
100047.jpg,-0.590399,0.643631
235046.jpg,-0.612491,-0.202726
403978.jpg,-0.590399,-0.372629
410690.jpg,-0.737463,0.431943
110273.jpg,-0.725323,0.504573
362750.jpg,0.790139,-0.0790139
28169.jpg,-0.801587,-0.34127
13971.jpg,-0.730159,0.436508
237785.jpg,0.708781,-0.137627
60988.jpg,0.14518,0.358111
27865.jpg,-0.529341,0.587676
392777.jpg,0.547619,0.0
170341.jpg,-0.384534,0.147493
403813.jpg,0.190476,0.944444
144087.jpg,0.746032,0.380952
138598.jpg,-0.643631,0.716221
320470.jpg,0.491873,0.163958
204250.jpg,-0.0595238,0.568783
367697.jpg,-0.87963,-0.357143
352787.jpg,-0.515873,0.734127
311152.jpg,-0.129508,0.801953
354188.jpg,0.214286,0.81746
123846.jpg,-0.621118,0.681504
190618.jpg,-0.43554,-0.450058
353440.jpg,-0.753266,0.500421
45988.jpg,-0.747998,0.489886
84765.jpg,-0.857143,-0.380952
269229.jpg,-0.79849,0.280681
81299.jpg,-0.412698,0.65873
336653.jpg,-0.125086,0.690131
74082.jpg,0.134921,0.325397
408729.jpg,-0.624274,0.667828
134181.jpg,-0.648471,0.65331
392467.jpg,0.00793651,-0.015873
239921.jpg,-0.542562,0.726928
278152.jpg,0.00793651,0.00793651
412028.jpg,-0.65331,-0.382307
215472.jpg,-0.730159,0.420635
166996.jpg,-0.634921,0.666667
336494.jpg,-0.563492,0.547619
115280.jpg,-0.800674,-0.268647
409700.jpg,-0.531746,0.436508
93413.jpg,0.372629,0.783972
41210.jpg,0.238095,0.380952
117062.jpg,-0.694444,0.47619
27944.jpg,-0.174603,-0.301587
48161.jpg,-0.206349,0.785714
85292.jpg,-0.206349,-0.277778
164310.jpg,-0.166889,0.511793
85053.jpg,-0.666667,0.634921
144109.jpg,-0.582785,0.468221
255844.jpg,-0.600459,0.600459
7597.jpg,0.526759,0.158028
38255.jpg,0.654191,0.0684619
178227.jpg,-0.728291,0.483193
20400.jpg,-0.256485,-0.130662
269765.jpg,-0.60271,0.488145
122629.jpg,0.619048,0.15873
109180.jpg,-0.529865,0.708781
365198.jpg,0.285714,0.0793651
287470.jpg,-0.904762,0.396825
187627.jpg,0.69466,0.0593947
266612.jpg,0.873016,0.047619
