170211.jpg,0.708352,0.159472
207759.jpg,-0.740418,-0.343593
233142.jpg,-0.0129634,-0.0388903
175546.jpg,-0.325397,0.674603
7094.jpg,-0.00793651,0.00793651
94812.jpg,0.459737,0.0629113
169646.jpg,-0.326591,-0.231774
42714.jpg,-0.523809,-0.269841
50017.jpg,0.537956,0.249054
133171.jpg,0.861277,0.313888
199487.jpg,0.616291,0.0267953
71124.jpg,0.378561,0.607691
229491.jpg,0.421941,0.474684
8119.jpg,-0.0038279,0.0
188366.jpg,0.7259,0.0774293
338830.jpg,-0.711125,-0.252844
15910.jpg,-0.103175,0.857143
29057.jpg,-0.921498,-0.144451
214890.jpg,0.682391,0.723186
344960.jpg,-0.07259,0.803329
72320.jpg,-0.493126,0.826858
118363.jpg,-0.398101,0.505282
129442.jpg,-0.674603,-0.325397
100055.jpg,-0.539683,0.349206
409040.jpg,-0.468254,0.809524
21118.jpg,0.743146,-0.0793651
85798.jpg,-0.740418,0.425861
13044.jpg,-0.0774293,0.692025
121727.jpg,0.00431332,0.0172533
134214.jpg,0.190476,0.0
168360.jpg,-0.648471,-0.256485
347865.jpg,-0.965776,-0.164204
275686.jpg,-0.0819531,0.871291
19680.jpg,-0.405452,-0.125086
291070.jpg,-0.00483933,-0.014518
119101.jpg,-0.466538,0.793651
248767.jpg,0.227449,0.658149
101403.jpg,-0.64807,-0.260637
65505.jpg,-0.47619,0.380952
398280.jpg,-0.380952,0.396825
67379.jpg,0.651311,0.0431332
355408.jpg,0.430203,0.882658
142995.jpg,0.547619,0.0
388389.jpg,0.474083,0.0579435
267983.jpg,-0.406504,0.79849
127397.jpg,0.0038279,-0.0191395
367836.jpg,0.396825,0.904956
285317.jpg,0.791925,0.253623
387902.jpg,-0.621118,0.659938
208121.jpg,-0.488145,0.816896
206280.jpg,-0.380952,-0.134921
29555.jpg,-0.106465,0.774293
376796.jpg,-0.7259,-0.377468
199887.jpg,0.234962,0.0156642
167018.jpg,-0.801587,-0.34127
268694.jpg,-0.0919473,0.783972
387491.jpg,-0.444444,0.690476
85383.jpg,-0.158028,0.784871
68601.jpg,-0.0241967,0.885598
313826.jpg,-0.753266,0.442478
317742.jpg,0.0105352,-0.0158028
360017.jpg,0.0298864,0.0498107
11254.jpg,0.0,0.015873
366118.jpg,0.483933,0.677507
233750.jpg,-0.87108,0.169377
355905.jpg,-0.873016,-0.325397
273151.jpg,-0.15227,-0.408361
386654.jpg,-0.238095,-0.34127
327723.jpg,-0.0793651,0.785714
317546.jpg,0.529341,0.045372
20178.jpg,0.140437,0.522859
212892.jpg,-0.484127,-0.222222
31090.jpg,0.00431332,-0.01294
192027.jpg,0.532027,0.0948167
85042.jpg,-0.632111,-0.300253
283350.jpg,-0.584703,0.711125
157878.jpg,0.616805,0.0431332
39973.jpg,-0.11235,0.317604
236655.jpg,0.015873,-0.031746
278048.jpg,0.391986,0.672667
100712.jpg,-0.960317,-0.15873
248482.jpg,-0.405452,0.780711
272231.jpg,0.726928,-0.105352
163274.jpg,-0.604917,-0.256485
348842.jpg,-0.342394,0.358196
360656.jpg,0.0822687,0.043554
320152.jpg,-0.0831774,0.894157
334933.jpg,-0.333333,0.714286
130791.jpg,-0.126984,-0.34127
361494.jpg,-0.253968,0.365079
99358.jpg,-0.0210704,0.890223
296788.jpg,-0.831188,-0.19305
80914.jpg,0.506131,0.228115
244439.jpg,-0.619048,0.65873
62334.jpg,-0.0714286,-0.0555556
391720.jpg,-0.126984,-0.285714
7569.jpg,-0.0822687,0.614595
25799.jpg,0.00793651,0.0238095
282528.jpg,-0.800674,-0.352929
284053.jpg,-0.793651,-0.373016
72876.jpg,-0.725556,0.457875
281590.jpg,0.420635,0.896825
124887.jpg,0.00431332,0.0
414767.jpg,-0.730159,0.31746
347626.jpg,0.546845,-0.0629113
224314.jpg,0.150966,0.612491
218150.jpg,-0.380952,0.761905
131141.jpg,-0.198413,0.563492
26213.jpg,-0.468221,0.79199
181246.jpg,-0.0822687,-0.174216
303678.jpg,0.015873,0.388889
121480.jpg,-0.745931,0.459614
340069.jpg,0.014518,-0.00967867
346783.jpg,-0.952813,-0.157722
128983.jpg,-0.394197,0.197099
173321.jpg,0.507936,0.103175
69100.jpg,0.393505,0.552899
259322.jpg,-0.674603,0.547619
205615.jpg,-0.13722,-0.0778816
142759.jpg,-0.542562,0.758533
134786.jpg,0.295199,0.716221
90969.jpg,-0.891612,-0.229129
16356.jpg,0.83831,0.0535906
312209.jpg,0.353271,-0.0822687
199833.jpg,-0.293651,0.333333
161176.jpg,-0.722222,-0.333333
225164.jpg,0.043554,0.783972
239108.jpg,0.343694,0.702331
285400.jpg,0.479008,0.154973
57012.jpg,-0.047619,-0.0873016
151501.jpg,-0.389802,0.189633
244660.jpg,0.505574,0.0475326
193868.jpg,0.0,0.015873
372209.jpg,-0.694108,-0.0686037
137479.jpg,-0.871688,-0.199243
257914.jpg,0.507936,-0.0555556
311300.jpg,0.275842,0.624274
37576.jpg,-0.427019,-0.181159
172485.jpg,-0.437083,0.799402
152101.jpg,0.00483933,-0.014518
209219.jpg,0.880952,0.15873
138535.jpg,0.533662,0.0475326
202321.jpg,0.708668,-0.00864229
404949.jpg,-0.653182,0.663717
79305.jpg,0.539683,0.015873
411669.jpg,0.18254,0.84127
131439.jpg,-0.5,0.206349
219511.jpg,0.365079,0.0714286
175098.jpg,0.547619,-0.00793651
176405.jpg,0.0774293,0.527487
329897.jpg,0.832365,-0.087108
210455.jpg,-0.753266,-0.268647
202061.jpg,-0.119048,0.68254
239553.jpg,0.826826,0.114837
376139.jpg,-0.412698,-0.246032
23334.jpg,-0.522139,0.696185
383322.jpg,-0.563492,-0.388889
54463.jpg,0.827526,0.14518
248983.jpg,-0.706543,-0.246806
320700.jpg,-0.425861,0.740418
53076.jpg,0.231774,-0.268647
107664.jpg,-0.662989,0.450058
96002.jpg,0.423391,0.567842
193886.jpg,0.343694,0.632596
302623.jpg,-0.0793651,-0.0555556
286562.jpg,0.65457,0.0650743
