141873.jpg,0.031746,0.031746
120676.jpg,-0.265731,-0.28699
98543.jpg,-0.357143,-0.0873016
70914.jpg,-0.116144,-0.251645
72743.jpg,0.739713,0.213823
36133.jpg,-0.726928,0.442478
186183_CJ.jpg,-0.737578,0.461525
121672_HF.jpg,-0.690476,0.47619
81375.jpg,0.547619,0.0
351311.jpg,-0.0483933,0.532327
67661.jpg,0.0352361,0.651868
318667.jpg,-0.214286,0.785714
189706.jpg,-0.542328,0.806878
255915.jpg,-0.373016,0.301587
384740_HF.jpg,-0.643631,0.648471
287490_CJ.jpg,-0.783972,0.440379
265713.jpg,0.0474465,0.00431332
107621.jpg,-0.413413,0.723473
10516.jpg,-0.0634921,-0.0793651
226022.jpg,-0.0634921,-0.0396825
77477.jpg,0.832365,0.125823
132330.jpg,-0.763801,-0.316056
167970.jpg,0.783972,0.0677507
393381.jpg,-0.404762,0.873016
202361_HF.jpg,-0.119048,0.539683
282889.jpg,0.801587,0.0793651
377097.jpg,-0.0677507,0.745257
218366.jpg,0.382307,0.808169
36008_CJ.jpg,-0.241967,0.711382
157230.jpg,0.185473,0.651311
286729.jpg,0.784871,-0.100084
80407.jpg,-0.81746,-0.365079
132292_HF.jpg,-0.15873,0.65873
279371.jpg,0.846883,0.193573
192942.jpg,-0.515873,0.246032
337830.jpg,-0.404762,0.68254
352650.jpg,-0.422705,-0.094893
374065.jpg,-0.763801,0.479351
346693.jpg,0.01294,0.0
98937.jpg,0.658449,0.289718
384362.jpg,0.0345066,-0.0646998
394404.jpg,-0.0992063,0.548942
210289_CJ.jpg,-0.522648,0.604917
105992.jpg,-0.774293,0.367789
162253.jpg,-0.865079,-0.309524
277918.jpg,0.5,-0.460317
300533.jpg,0.900116,-0.111305
166984.jpg,-0.178215,-0.363559
164050.jpg,-0.84127,-0.293651
150068_HF.jpg,-0.72166,0.474083
26055.jpg,-0.142857,0.309524
127990.jpg,-0.626844,-0.258112
92307.jpg,0.719645,0.160772
9231_HF.jpg,-0.319396,0.338753
354590.jpg,-0.486143,0.792375
280762.jpg,-0.0132275,0.37037
37586.jpg,0.36295,0.817847
337064.jpg,-0.386313,0.252286
152674.jpg,-0.101626,0.803329
280915.jpg,-0.280366,0.586611
91097.jpg,0.368732,-0.13169
138502.jpg,0.0172533,0.0
228503.jpg,-0.142857,-0.301587
135674.jpg,0.203252,-0.0822687
189608.jpg,-0.687062,-0.436436
140367.jpg,-0.346594,0.538728
255576.jpg,0.285521,0.754936
150039.jpg,-0.871688,-0.199243
207692.jpg,-0.0632111,0.890223
240329.jpg,0.587302,0.0793651
73487.jpg,-0.277778,-0.396825
61803.jpg,-0.111111,0.84127
174973.jpg,0.0,-0.087108
245255.jpg,-0.690055,-0.247577
382638_CJ.jpg,-0.579365,0.492063
15874.jpg,0.00483933,0.00967867
198899.jpg,0.469415,0.0483933
5383_CJ.jpg,-0.617653,0.493126
331526.jpg,0.00793651,0.0238095
370399.jpg,0.873016,0.103175
388457.jpg,-0.521492,0.779604
